,StockCode,Total_Sales,Total_Quantity_Purchase,Frequency,Mean_diff_purchase,Description
1329,22448,656.4300000000003,201,45,10.36111111111111,PIN CUSHION BABUSHKA RED
1330,22449,1587.3000000000006,492,145,3.806122448979592,SILK PURSE BABUSHKA PINK
1331,22450,661.1100000000002,195,60,8.266666666666667,SILK PURSE BABUSHKA BLUE
1332,22451,779.1500000000003,223,52,12.433333333333334,SILK PURSE BABUSHKA RED
1333,22452,1831.1100000000035,746,147,3.875,MEASURING TAPE BABUSHKA PINK
1334,22453,1191.6900000000005,444,81,6.543859649122807,MEASURING TAPE BABUSHKA BLUE
1335,22454,827.8200000000002,290,43,11.65625,MEASURING TAPE BABUSHKA RED
1336,22456,9554.470000000016,1731,479,1.592274678111588,NATURAL SLATE CHALKBOARD LARGE 
1337,22457,28147.960000000472,9172,1263,1.2558922558922558,NATURAL SLATE HEART CHALKBOARD 
1338,22458,1421.83,523,23,17.761904761904763,CAST IRON HOOK GARDEN FORK
1339,22459,1018.1899999999999,386,25,16.954545454545453,CAST IRON HOOK GARDEN TROWEL
1340,22460,3289.750000000002,2559,213,2.4635761589403975,EMBOSSED GLASS TEALIGHT HOLDER
1341,22461,1453.5800000000013,239,53,8.785714285714286,SAVOY ART DECO CLOCK
1342,22464,5519.4200000000055,3423,359,1.759433962264151,HANGING METAL HEART LANTERN
1343,22465,3153.090000000002,2060,202,3.1083333333333334,HANGING METAL STAR LANTERN
1344,22466,5607.739999999993,3070,212,2.762962962962963,FAIRY TALE COTTAGE NIGHT LIGHT
1345,22467,18890.46999999987,7962,698,1.4401544401544402,GUMBALL COAT RACK
1346,22468,3633.169999999999,517,153,3.1610169491525424,BABUSHKA LIGHTS STRING OF 10
1347,22469,32107.79999999991,17971,1226,1.445736434108527,HEART OF WICKER SMALL
1348,22470,30139.410000000295,9901,944,1.5541666666666667,HEART OF WICKER LARGE
1349,22471,1506.97,420,106,4.907894736842105,TV DINNER TRAY AIR HOSTESS 
1350,22472,1536.91,322,109,4.782051282051282,TV DINNER TRAY DOLLY GIRL
1351,22473,1623.0399999999995,503,112,4.7215189873417724,TV DINNER TRAY VINTAGE PAISLEY
1352,22474,1636.2699999999995,303,132,4.0,SPACEBOY TV DINNER TRAY
1353,22475,1605.6700000000017,316,141,3.548076923076923,SKULL DESIGN TV DINNER TRAY
1354,22476,2844.1600000000008,881,126,3.9680851063829787,EMPIRE UNION JACK TV DINNER TRAY
1355,22477,1980.4000000000012,1374,128,3.656862745098039,WATERING CAN GARDEN MARKER
1356,22478,2218.1200000000013,1543,141,3.390909090909091,BIRDHOUSE GARDEN MARKER 
1357,22479,1658.5700000000013,1139,98,4.493975903614458,DAISY GARDEN MARKER
1358,22480,757.21,631,74,6.431034482758621,RED TEA TOWEL CLASSIC DESIGN
1359,22481,748.0799999999996,827,131,3.9263157894736844,BLACK TEA TOWEL CLASSIC DESIGN
1360,22482,565.86,478,53,8.674418604651162,BLUE TEA TOWEL CLASSIC DESIGN
1361,22483,2314.740000000002,774,173,2.9444444444444446,RED GINGHAM TEDDY BEAR 
1362,22485,7190.349999999999,526,208,2.5374149659863945,SET OF 2 WOODEN MARKET CRATES
1363,22486,446.45000000000016,71,25,16.727272727272727,PLASMATRONIC LAMP
1364,22487,7919.229999999959,785,430,1.6577777777777778,WHITE WOOD GARDEN PLANT LADDER
1365,22488,5575.329999999996,3196,418,1.7031963470319635,NATURAL SLATE RECTANGLE CHALKBOARD
1366,22489,4072.9699999999893,9721,448,1.6726457399103138,PACK OF 12 TRADITIONAL CRAYONS
1367,22491,3193.8299999999927,3959,222,2.4313725490196076,PACK OF 12 COLOURED PENCILS
1368,22492,16937.81999999995,26633,380,1.7932692307692308,MINI PAINT SET VINTAGE 
1369,22493,3989.940000000004,2463,224,2.4701986754966887,PAINT YOUR OWN CANVAS SET
1370,22494,1573.5200000000038,1089,246,2.2335329341317367,EMERGENCY FIRST AID TIN 
1371,22495,751.7699999999995,283,99,4.972972972972973,SET OF 2 ROUND TINS CAMEMBERT 
1372,22496,538.06,254,80,5.920634920634921,SET OF 2 ROUND TINS DUTCH CHEESE
1373,22497,1145.1499999999996,225,101,4.604938271604938,SET OF 2 TINS VINTAGE BATHROOM 
1374,22498,2121.9900000000002,334,151,3.219298245614035,WOODEN REGATTA BUNTING
1375,22499,12792.250000000025,2091,410,2.0607734806629834,WOODEN UNION JACK BUNTING
1376,22500,980.7000000000005,253,101,4.973333333333334,SET OF 2 TINS JARDIN DE PROVENCE
1377,22501,19322.160000000076,1604,447,2.2335329341317367,PICNIC BASKET WICKER LARGE
1378,22502,51426.620000000075,1940,469,2.302469135802469,PICNIC BASKET WICKER SMALL
1379,22503,2010.1200000000013,99,34,11.65625,CABIN BAG VINTAGE PAISLEY
1380,22504,4674.620000000001,247,68,7.134615384615385,CABIN BAG VINTAGE RETROSPOT
1381,22505,7104.219999999999,1461,317,1.9476439790575917,MEMO BOARD COTTAGE DESIGN
1382,22507,14193.350000000011,2960,459,1.6460176991150441,MEMO BOARD RETROSPOT  DESIGN
1383,22508,6544.630000000003,1599,300,2.0053763440860215,DOORSTOP RETROSPOT HEART
1384,22509,2132.440000000002,211,88,6.508771929824562,SEWING BOX RETROSPOT DESIGN 
1385,22510,406.49000000000007,211,43,11.090909090909092,GINGHAM BABUSHKA DOORSTOP
1386,22511,495.20000000000005,251,54,8.674418604651162,RETROSPOT BABUSHKA DOORSTOP
1387,22512,273.46,123,38,11.838709677419354,DOORSTOP RACING CAR DESIGN
1388,22513,543.6500000000001,153,68,6.672727272727273,DOORSTOP FOOTBALL DESIGN
1389,22514,706.5500000000005,303,100,4.592592592592593,CHILDS GARDEN SPADE BLUE
1390,22515,608.9500000000005,266,84,5.180555555555555,CHILDS GARDEN SPADE PINK
1391,22516,496.9900000000001,207,65,6.672727272727273,CHILDS GARDEN RAKE BLUE
1392,22517,462.3300000000005,206,73,6.016129032258065,CHILDS GARDEN RAKE PINK
1393,22518,783.5400000000005,363,81,6.745454545454545,CHILDS GARDEN BRUSH BLUE
1394,22519,906.7500000000007,411,88,6.431034482758621,CHILDS GARDEN BRUSH PINK
1395,22520,622.1000000000004,719,115,4.864864864864865,CHILDS GARDEN TROWEL BLUE 
1396,22521,533.1600000000001,618,110,5.841269841269841,CHILDS GARDEN TROWEL PINK
1397,22522,774.2900000000012,932,132,3.711340206185567,CHILDS GARDEN FORK BLUE 
1398,22523,751.6600000000009,865,136,3.7551020408163267,CHILDS GARDEN FORK PINK
1399,22524,883.1999999999999,642,82,5.828125,CHILDRENS GARDEN GLOVES BLUE
1400,22525,648.97,489,74,7.134615384615385,CHILDRENS GARDEN GLOVES PINK
1401,22526,1720.2600000000002,125,79,5.2898550724637685,WHEELBARROW FOR CHILDREN 
1402,22528,3.36,1,1,367.0,GARDENERS KNEELING PAD
1403,22529,349.8699999999999,853,71,6.322033898305085,MAGIC DRAWING SLATE GO TO THE FAIR 
1404,22530,1517.7199999999987,3631,238,2.7028985507246377,MAGIC DRAWING SLATE DOLLY GIRL 
1405,22531,1413.249999999999,3384,203,2.762962962962963,MAGIC DRAWING SLATE CIRCUS PARADE  
1406,22532,366.74999999999983,1072,75,6.15,MAGIC DRAWING SLATE LEAP FROG 
1407,22533,646.4899999999999,1787,89,5.253521126760563,MAGIC DRAWING SLATE BAKE A CAKE 
1408,22534,1871.119999999996,4496,266,2.302469135802469,MAGIC DRAWING SLATE SPACEBOY 
1409,22535,671.0099999999998,1766,137,3.4716981132075473,MAGIC DRAWING SLATE BUNNIES 
1410,22536,1805.2099999999991,4755,160,3.2719298245614037,MAGIC DRAWING SLATE PURDEY
1411,22537,844.8400000000005,1931,174,2.984,MAGIC DRAWING SLATE DINOSAUR
1412,22538,164.84000000000003,403,41,9.384615384615385,MINI JIGSAW GO TO THE FAIR
1413,22539,1130.5799999999997,2921,141,3.518867924528302,MINI JIGSAW DOLLY GIRL
1414,22540,960.8600000000006,2519,92,5.04054054054054,MINI JIGSAW CIRCUS PARADE 
1415,22541,202.37000000000003,504,36,11.4375,MINI JIGSAW LEAP FROG
1416,22543,531.6399999999999,1455,57,7.9361702127659575,MINI JIGSAW BAKE A CAKE 
1417,22544,1716.179999999998,4521,179,3.0826446280991737,MINI JIGSAW SPACEBOY
1418,22545,436.08999999999986,1143,76,5.651515151515151,MINI JIGSAW BUNNIES
1419,22546,800.4000000000004,2104,87,5.225352112676056,MINI JIGSAW PURDEY
1420,22547,338.23000000000025,809,102,4.6625,MINI JIGSAW DINOSAUR 
1421,22548,2351.440000000001,1977,214,2.7426470588235294,HEADS AND TAILS SPORTING FUN
1422,22549,4799.829999999996,3189,363,2.0382513661202184,PICTURE DOMINOES
1423,22550,4194.89,1162,217,2.6267605633802815,HOLIDAY FUN LUDO
1424,22551,13615.309999999952,8082,689,1.4743083003952568,PLASTERS IN TIN SPACEBOY
1425,22553,7176.670000000002,4269,585,1.5738396624472575,PLASTERS IN TIN SKULLS
1426,22554,13344.769999999944,7813,724,1.4128787878787878,PLASTERS IN TIN WOODLAND ANIMALS
1427,22555,9863.279999999988,6023,530,1.6147186147186148,PLASTERS IN TIN STRONGMAN
1428,22556,10070.109999999979,6118,581,1.5224489795918368,PLASTERS IN TIN CIRCUS PARADE 
1429,22557,7777.090000000007,4721,585,1.5224489795918368,PLASTERS IN TIN VINTAGE PAISLEY 
1430,22558,13346.039999999963,8689,781,1.3514492753623188,CLOTHES PEGS RETROSPOT PACK 24 
1431,22559,626.5300000000002,505,81,5.23943661971831,SEASIDE FLYING DISC
1432,22560,9602.320000000002,8168,390,1.8195121951219513,TRADITIONAL MODELLING CLAY
1433,22561,9749.820000000007,5888,446,1.7031963470319635,WOODEN SCHOOL COLOURING SET
1434,22562,1773.3700000000008,1421,217,2.7969924812030076,MONSTERS STENCIL CRAFT
1435,22563,3358.180000000001,2831,291,2.263803680981595,HAPPY STENCIL CRAFT
1436,22564,3063.520000000001,2702,191,3.024390243902439,ALPHABET STENCIL CRAFT
1437,22565,873.5200000000007,934,150,3.485981308411215,FELTCRAFT HAIRBANDS PINK AND WHITE 
1438,22566,794.8800000000005,879,156,3.390909090909091,FELTCRAFT HAIRBAND PINK AND PURPLE
1439,22567,3282.300000000001,2470,232,2.4220779220779223,20 DOLLY PEGS RETROSPOT
1440,22568,12440.139999999994,3380,480,1.7188940092165899,FELTCRAFT CUSHION OWL
1441,22569,10133.329999999998,2765,355,1.9946524064171123,FELTCRAFT CUSHION BUTTERFLY
1442,22570,11227.470000000003,3092,395,1.9946524064171123,FELTCRAFT CUSHION RABBIT
1443,22571,2191.4300000000053,2441,263,3.485981308411215,ROCKING HORSE RED CHRISTMAS 
1444,22572,1255.720000000002,1393,186,4.3882352941176475,ROCKING HORSE GREEN CHRISTMAS 
1445,22573,2427.2500000000036,2689,223,3.9680851063829787,STAR WOODEN CHRISTMAS DECORATION
1446,22574,2202.140000000002,2336,225,3.806122448979592,HEART WOODEN CHRISTMAS DECORATION
1447,22575,1222.0700000000002,639,93,5.7384615384615385,METAL MERRY CHRISTMAS WREATH
1448,22576,1415.310000000002,1539,178,4.3882352941176475,SWALLOW WOODEN CHRISTMAS DECORATION
1449,22577,4075.940000000001,10610,555,2.9603174603174605,WOODEN HEART CHRISTMAS SCANDINAVIAN
1450,22578,3877.680000000005,10462,532,3.806122448979592,WOODEN STAR CHRISTMAS SCANDINAVIAN
1451,22579,1988.8900000000035,5170,350,4.493975903614458,WOODEN TREE CHRISTMAS SCANDINAVIAN
1452,22580,6860.090000000002,1313,248,3.656862745098039,ADVENT CALENDAR GINGHAM SACK
1453,22581,1138.9800000000005,1571,184,4.7215189873417724,WOOD STOCKING CHRISTMAS SCANDISPOT
1454,22582,2649.3500000000026,1061,104,4.548780487804878,PACK OF 6 SWEETIE GIFT BOXES
1455,22583,1572.9499999999991,574,113,4.191011235955056,PACK OF 6 HANDBAG GIFT BOXES
1456,22584,5954.6100000000115,2333,199,2.683453237410072,PACK OF 6 PANNETONE GIFT BOXES
1457,22585,7561.640000000005,6232,416,2.0053763440860215,PACK OF 6 BIRDY GIFT TAGS
1458,22586,774.5500000000003,856,162,3.3603603603603602,FELTCRAFT HAIRBAND PINK AND BLUE
1459,22587,833.0700000000013,921,165,3.552380952380952,FELTCRAFT HAIRBAND RED AND BLUE
1460,22588,2149.309999999997,687,178,3.1610169491525424,CARD HOLDER GINGHAM HEART
1461,22589,1212.8200000000008,379,81,7.173076923076923,CARDHOLDER GINGHAM STAR
1462,22591,1509.410000000001,413,86,6.421052631578948,CARDHOLDER GINGHAM CHRISTMAS TREE
1463,22592,3021.120000000003,658,135,4.8441558441558445,CARDHOLDER HOLLY WREATH METAL
1464,22593,2087.3400000000047,2265,202,4.0989010989010985,CHRISTMAS GINGHAM STAR
1465,22594,1905.7700000000045,2006,197,4.054347826086956,CHRISTMAS GINGHAM TREE
1466,22595,5731.259999999991,6801,476,1.865,GINGHAM HEART DECORATION
1467,22596,4142.919999999999,3502,268,1.8645833333333333,CHRISTMAS STAR WISH LIST CHALKBOARD
1468,22597,1247.7800000000004,2822,191,3.806122448979592,MUSICAL ZINC HEART DECORATION 
1469,22598,447.3600000000001,994,98,6.362068965517241,CHRISTMAS MUSICAL ZINC TREE
1470,22599,967.7600000000002,1953,124,5.828125,CHRISTMAS MUSICAL ZINC STAR
1471,22600,1544.9300000000028,1700,197,3.806122448979592,CHRISTMAS RETROSPOT STAR WOOD
1472,22601,2222.3800000000024,2482,204,3.621359223300971,CHRISTMAS RETROSPOT ANGEL WOOD
1473,22602,2025.5700000000033,2217,281,2.4064516129032256,RETROSPOT WOODEN HEART DECORATION
1474,22603,1237.0800000000017,1389,177,4.287356321839081,CHRISTMAS RETROSPOT TREE WOOD
1475,22604,3044.760000000004,1253,131,3.7676767676767677,SET OF 4 NAPKIN CHARMS CUTLERY
1476,22605,11276.209999999997,782,300,2.1193181818181817,WOODEN CROQUET GARDEN SET
1477,22606,4670.359999999992,315,145,3.4716981132075473,WOODEN SKITTLES GARDEN SET
1478,22607,12571.369999999984,1331,362,1.8838383838383839,WOODEN ROUNDERS GARDEN SET 
1479,22608,1121.4799999999993,5247,145,3.67,PENS ASSORTED FUNKY JEWELED 
1480,22609,1381.7799999999984,5946,158,3.467289719626168,PENS ASSORTED SPACEBALL
1481,22610,2578.2400000000007,9608,218,2.683453237410072,PENS ASSORTED FUNNY FACE
1482,22611,1077.0300000000007,225,47,10.194444444444445,VINTAGE UNION JACK SHOPPING BAG
1483,22613,1222.610000000001,1538,147,3.041322314049587,PACK OF 20 SPACEBOY NAPKINS
1484,22614,1024.9,3034,224,2.683453237410072,PACK OF 12 SPACEBOY TISSUES
1485,22615,660.7299999999998,2075,103,4.337209302325581,PACK OF 12 CIRCUS PARADE TISSUES 
1486,22616,7980.919999999994,26135,528,1.5606694560669456,PACK OF 12 LONDON TISSUES 
1487,22617,10745.050000000041,2209,467,1.690909090909091,BAKING SET SPACEBOY DESIGN
1488,22618,671.5300000000001,69,28,16.954545454545453,COOKING SET RETROSPOT
1489,22619,9921.289999999992,2487,450,1.8465346534653466,SET OF 6 SOLDIER SKITTLES
1490,22620,6789.459999999971,4894,495,1.7429906542056075,4 TRADITIONAL SPINNING TOPS
1491,22621,10056.950000000008,6150,621,1.5588235294117647,TRADITIONAL KNITTING NANCY
1492,22622,13931.309999999969,1342,267,2.3167701863354035,BOX OF VINTAGE ALPHABET BLOCKS
1493,22623,5248.209999999996,939,237,2.5374149659863945,BOX OF VINTAGE JIGSAW BLOCKS 
1494,22624,16528.309999999983,1901,726,1.5413223140495869,IVORY KITCHEN SCALES
1495,22625,14141.699999999984,1627,553,1.7031963470319635,RED KITCHEN SCALES
1496,22626,4427.360000000002,520,202,2.645390070921986,BLACK KITCHEN SCALES
1497,22627,7547.390000000004,855,360,2.1193181818181817,MINT KITCHEN SCALES
1498,22628,4625.860000000006,966,192,2.853846153846154,PICNIC BOXES SET OF 3 RETROSPOT 
1499,22629,25740.47000000013,14260,916,1.3274021352313168,SPACEBOY LUNCH BOX 
1500,22630,21635.14000000006,11793,871,1.3369175627240144,DOLLY GIRL LUNCH BOX
1501,22631,7207.369999999987,3681,405,1.7348837209302326,CIRCUS PARADE LUNCH BOX 
1502,22632,8995.429999999997,4474,405,3.621359223300971,HAND WARMER RED RETROSPOT
1503,22633,10057.320000000025,4867,508,3.518867924528302,HAND WARMER UNION JACK
1504,22634,7191.149999999986,766,227,2.4064516129032256,CHILDS BREAKFAST SET SPACEBOY 
1505,22635,6422.279999999988,682,196,2.8045112781954886,CHILDS BREAKFAST SET DOLLY GIRL 
1506,22636,5009.5599999999995,595,198,2.56551724137931,CHILDS BREAKFAST SET CIRCUS PARADE
1507,22637,7121.379999999994,2764,333,1.9427083333333333,PIGGY BANK RETROSPOT 
1508,22638,481.88000000000005,300,52,8.880952380952381,SET OF 4 NAPKIN CHARMS CROWNS 
1509,22639,1937.709999999999,806,152,3.330357142857143,SET OF 4 NAPKIN CHARMS HEARTS
1510,22640,449.3900000000001,238,58,7.612244897959184,SET OF 4 NAPKIN CHARMS 3 KEYS 
1511,22641,303.7300000000002,139,37,10.657142857142857,SET OF 4 NAPKIN CHARMS INSTRUMENT
1512,22642,596.3599999999999,269,53,9.325,SET OF 4 NAPKIN CHARMS STARS   
1513,22643,445.1700000000002,240,50,9.564102564102564,SET OF 4 NAPKIN CHARMS LEAVES   
1514,22644,3000.020000000006,2223,278,2.2071005917159763,CERAMIC CHERRY CAKE MONEY BANK
1515,22645,4721.730000000009,2363,358,1.9840425531914894,CERAMIC HEART FAIRY CAKE MONEY BANK
1516,22646,5695.77000000001,4168,395,1.7677725118483412,CERAMIC STRAWBERRY CAKE MONEY BANK
1517,22647,466.18,732,45,9.15,CERAMIC LOVE HEART MONEY BANK
1518,22649,4147.729999999992,798,207,2.7426470588235294,STRAWBERRY FAIRY CAKE TEAPOT
1519,22650,1333.7499999999995,860,145,3.6930693069306932,CERAMIC PIRATE CHEST MONEY BANK
1520,22651,1837.470000000004,2166,170,3.1880341880341883,GENTLEMAN SHIRT REPAIR KIT 
1521,22652,8620.31999999999,5096,472,1.7188940092165899,TRAVEL SEWING KIT
1522,22653,3380.4500000000044,1877,254,2.4539473684210527,BUTTON BOX 
1523,22654,9898.950000000024,1412,331,2.0607734806629834,DELUXE SEWING KIT 
1524,22655,8125.0,60,38,11.625,VINTAGE RED KITCHEN CABINET
1525,22656,3685.0,26,20,20.055555555555557,VINTAGE BLUE KITCHEN CABINET
1526,22659,20818.700000000008,11523,732,1.3814814814814815,LUNCH BOX I LOVE LONDON
1527,22660,2678.96,364,102,4.440476190476191,DOORMAT I LOVE LONDON
1528,22661,4231.950000000003,5214,421,1.7188940092165899,CHARLOTTE BAG DOLLY GIRL DESIGN
1529,22662,11090.579999999956,6724,698,1.4128787878787878,LUNCH BAG DOLLY GIRL DESIGN
1530,22663,7053.28000000002,3420,452,1.6954545454545455,JUMBO BAG DOLLY GIRL DESIGN
1531,22664,1472.850000000002,713,162,3.1880341880341883,TOY TIDY DOLLY GIRL DESIGN
1532,22665,5195.029999999986,1517,357,1.9631578947368422,RECIPE BOX BLUE SKETCHBOOK DESIGN
1533,22666,26240.600000000293,8276,1126,1.2687074829931972,RECIPE BOX PANTRY YELLOW DESIGN
1534,22667,8101.14999999996,2901,477,1.8019323671497585,RECIPE BOX RETROSPOT 
1535,22668,6710.419999999995,2190,348,1.903061224489796,PINK BABY BUNTING
1536,22669,3558.9999999999986,1128,234,2.4701986754966887,RED BABY BUNTING 
1537,22670,2518.0000000000036,1883,304,2.0494505494505493,FRENCH WC SIGN BLUE METAL
1538,22671,1610.3499999999976,963,145,3.091666666666667,FRENCH LAUNDRY SIGN BLUE METAL
1539,22672,2511.2200000000016,1476,221,2.4155844155844157,FRENCH BATHROOM SIGN BLUE METAL
1540,22673,1019.8300000000004,794,134,3.621359223300971,FRENCH GARDEN SIGN BLUE METAL
1541,22674,1697.7200000000012,1350,191,2.6357142857142857,FRENCH TOILET SIGN BLUE METAL
1542,22675,1558.910000000001,1243,169,3.1880341880341883,FRENCH KITCHEN SIGN BLUE METAL
1543,22676,1580.8900000000017,1157,202,2.676258992805755,FRENCH BLUE METAL DOOR SIGN 1
1544,22677,1389.0700000000008,1001,189,2.830769230769231,FRENCH BLUE METAL DOOR SIGN 2
1545,22678,1152.8100000000004,844,161,3.0826446280991737,FRENCH BLUE METAL DOOR SIGN 3
1546,22679,1024.2800000000007,741,153,3.163793103448276,FRENCH BLUE METAL DOOR SIGN 4
1547,22680,1160.2900000000006,844,156,3.3008849557522124,FRENCH BLUE METAL DOOR SIGN 5
1548,22681,973.1500000000003,710,128,3.5047619047619047,FRENCH BLUE METAL DOOR SIGN 6
1549,22682,896.7500000000002,677,114,4.2298850574712645,FRENCH BLUE METAL DOOR SIGN 7
1550,22683,871.4900000000004,644,120,3.68,FRENCH BLUE METAL DOOR SIGN 8
1551,22684,728.5699999999999,533,101,4.555555555555555,FRENCH BLUE METAL DOOR SIGN 9
1552,22685,780.8000000000001,594,99,4.54320987654321,FRENCH BLUE METAL DOOR SIGN 0
1553,22686,1308.3800000000006,993,158,3.057377049180328,FRENCH BLUE METAL DOOR SIGN No
1554,22687,3354.220000000002,590,52,8.34375,DOORMAT CHRISTMAS VILLAGE
1555,22688,3519.6600000000003,705,32,14.346153846153847,DOORMAT PEACE ON EARTH BLUE
1556,22689,5176.2500000000055,673,147,4.620253164556962,DOORMAT MERRY CHRISTMAS RED 
1557,22690,9959.59999999999,1621,288,2.005434782608696,DOORMAT HOME SWEET HOME BLUE 
1558,22691,2686.720000000001,372,121,3.7938144329896906,DOORMAT WELCOME SUNRISE
1559,22692,11555.559999999976,1524,445,1.6288209606986899,DOORMAT WELCOME TO OUR HOME
1560,22693,17927.450000000004,16244,305,2.090909090909091,GROW A FLYTRAP OR SUNFLOWER IN TIN
1561,22694,4260.119999999994,1846,415,2.095505617977528,WICKER STAR 
1562,22695,1001.4899999999993,741,125,4.604938271604938,WICKER WREATH SMALL
1563,22696,1456.4500000000023,731,158,3.845360824742268,WICKER WREATH LARGE
1564,22697,22826.300000000316,7302,1041,1.2906574394463668,GREEN REGENCY TEACUP AND SAUCER
1565,22698,17551.760000000126,5824,793,1.5082644628099173,PINK REGENCY TEACUP AND SAUCER
1566,22699,29095.27000000042,9877,1083,1.3180212014134276,ROSES REGENCY TEACUP AND SAUCER 
1567,22700,2608.0799999999995,1198,53,8.975609756097562,BLACK AND WHITE DOG BOWL
1568,22701,922.8900000000008,549,116,4.364705882352941,PINK DOG BOWL
1569,22702,2684.6499999999987,1363,49,8.065217391304348,BLACK AND WHITE CAT BOWL
1570,22703,583.3299999999995,360,123,4.255813953488372,PINK CAT BOWL
1571,22704,2168.76,5278,175,2.9603174603174605,WRAP RED APPLES 
1572,22705,801.3600000000001,1908,78,5.636363636363637,WRAP GREEN PEARS 
1573,22706,847.94,2057,71,6.114754098360656,WRAP COWBOYS  
1574,22707,527.94,1257,49,7.888888888888889,WRAP MONSTER FUN 
1575,22708,1160.0,2800,100,4.632911392405063,WRAP DOLLY GIRL
